CN3	AS2	NEC2	BRC	UPRC1	NEC3	NEC1	IN	GPC	NEC4	AS3	OPC/OL	Inter	Neuron	AS1	CBC	CN1	CN2	PGC2	CN5	ME	CN4	PGC1	UPRC2
PRSS35	0.00562267729118091	0.0961168152578354	0.0984185086394424	0.0519066872172344	0.00915126564616281	0.037008804015012	0.0545295926789472	0.00787972789618021	0.0825208988845258	0.082467192129283	0.135970452778525	0.0363188026993297	0.0920613619345308	0.0236563491069885	0.115212324770965	0.0127206302292545	0.00489030191881243	0.00583940344438272	0.22399763550174	0.0112392033215357	0.0329170870474337	0.0122500863621232	0.275699642405787	0.0133960958543306
SSUH2	0.00350121760442727	0.00842432824982984	0.0162242712381821	0.00142460600393202	0.00308842247351738	0.00464067283378532	0.00591350426175855	0.00299213946356796	0.00110712612654992	0.00780922522256883	0.00186098722839954	0.00172415521286455	1.81117526241338e-05	0.00107473441358243	0.00261411873031122	-0.000326935070885906	0.00126670086847431	0.000524660842794934	0.00169738906831541	-0.0010967932912639	0.0154709335277911	0.00219075763161664	0.00370322886478419	0.125451470298187
PLAC9	0.0202013398840648	0.0930069681586391	0.0515278890709442	0.133149329852566	0.0296521897481882	0.0640361660256873	0.0509489051142801	0.0201659297399487	0.0868192482881136	0.0683678202115109	0.0911169285541584	0.0493451132608455	0.0697574126718028	0.0314948507291632	0.0623581080898085	0.252232960873454	0.0539245838142475	0.0298281810605004	0.268115156492687	0.0376601058146163	0.0456204320337434	0.0229561314101834	0.440947868898607	0.0173479059610377
SAMD3	0.0390379185677262	0.00564811740925572	0.00409364637929388	0.0130296676228576	0.0123100346322598	0.00777155311342564	0.00456241951107192	0.0294663892082628	0.00415706446388634	0.00557001894310713	0.00562034296865819	0.0202814416575469	0.0347369348612834	0.046147600383872	0.0029376069637181	0.00782147954599586	0.0504460131079788	0.0866899629108233	0.0120771193484265	0.0330331338116071	-0.00070000619030259	0.0375896975814256	0.0198931579192363	0.00314169631369828
ALCAM	0.120147696018402	0.177560219220591	0.147722879802367	0.137768248892785	0.0953342676316419	0.149995959032215	0.140062048508028	0.0800933721615516	0.166142926762618	0.148739709644365	0.187442911758822	0.107735355756375	0.195845345951651	0.0759728249564291	0.225196254325148	0.113448453172262	0.149681139630361	0.230598969941182	0.387052164863733	0.133861963282683	0.121555749487828	0.109335726676701	0.415335843323387	0.116686304721293
ARHGAP11A	0.0260937235654247	0.0473180995079981	0.371225677541425	0.0396274031788851	0.0154240915111378	0.234998188057792	0.575906358209866	0.0267985088938583	0.0361961878784364	0.173908292112842	0.0592161232723947	0.0567316774499808	0.0625225589379605	0.047397649267625	0.0373078952026459	0.0736878430051975	0.016783165261878	0.0189953253433605	0.0630665344770688	0.0336107213907887	0.0219841291179669	0.0347878918252904	0.0389243174112643	0.0566236447374731
DKK1	0.0198886514257123	0.0432885143501304	0.0169407353660429	0.0100887138593648	0.0123923483103014	0.018568983938476	0.0541182910459706	0.0356452136351889	0.0267915281869821	0.020831191059927	0.0170166258471101	0.0139270528798283	0.0200051795926034	0.0183625447811649	0.0144236520638183	-0.00313752048962611	0.0185599047523731	0.0237389539155891	0.0256786514573398	0.0213448332229836	0.0106310955197293	0.0144022843772097	0.0349605020465231	0.0367931636079467
C8orf22	0.00550102882591939	0.00811796874784767	0.00689749866534498	0.021580808866254	0.0459790797063928	0.00511337705924027	0.0036887423804132	0.00202105986785137	0.0859319553798932	0.00621915615256339	0.00695140806224855	0.0104829197134911	0.015836483258374	0.00881390636197523	0.00571758831931487	0.00130525597412037	0.0123478214865814	0.00381331968874741	0.0069291045351073	0.01296674090763	0.0352402371841912	0.0234513528736659	0.0048855990076425	-0.0195484058316039
WNT10B	0.0645008150456909	0.135286919534186	0.0361046258987248	0.048463598843359	0.0392056601053902	0.122624786379206	0.0445039458045868	0.0371113115889982	0.0336747616231389	0.0675442592409872	0.0272684876588694	0.0459394263864748	0.0350780276946244	0.0352364115312676	0.0323932257754772	0.00936886007279787	0.102923678020704	0.107216125914611	0.023603614473821	0.104595993671108	0.0684073622109975	0.0698154800091948	0.0163009568836756	0.00388436704255099
DLL3	0.79854855736116	0.280362512849184	0.318857252507745	0.196200634794928	0.542161388765739	0.299285120611004	0.140869945197243	0.787947226690408	0.309162972279842	0.294806179161015	0.289094744107622	0.831851505371606	0.490613803735844	0.672256871555082	0.216566358481755	0.0626760810814162	0.792336350277885	0.829055042395022	0.229025271181738	0.837689635039776	0.419453414369051	0.746429743675989	0.166577368780352	0.287999212131739
TMSB15A	1.68269008748378	0.465856718248391	1.32320914089827	0.385008264592539	0.910353160160093	1.14885787418623	1.34533685903892	1.68030402031431	0.468045752279676	1.11550757431788	0.7741341429397	1.08311519998772	1.10400338821298	1.51648260681128	0.552085762761795	0.232610813115201	1.56375017401983	1.62441223412957	0.608154701945222	1.54962432932342	0.857340854634668	1.53944656268171	0.428980426341503	0.315293711633869
RDH10	0.0120505732107731	0.138691142667836	0.103350759064408	0.151930749532577	0.0375423354471482	0.0772469314207052	0.0678662029913597	0.0196409057591958	0.0636473279304614	0.103152011080726	0.101432507092576	0.0749319958586355	0.0520120747588048	0.0398792895357257	0.102518558629469	0.180885737038606	0.00873523917491371	0.0054572931586078	0.0678433914725321	0.0264288334175459	0.0721335213458553	0.0279911269812794	0.147903569967996	0.124840127839019
AK4	0.176794574110294	0.479060653101002	0.346266665529349	0.462669806714073	0.395557557730484	0.483872605346028	0.318101105722284	0.136046707573127	0.606167439220544	0.390959331472751	0.410332263626834	0.472427178608876	0.316127185051632	0.270332068802053	0.423231112486617	0.384249468898922	0.109242091771958	0.169691618691412	0.385087846272783	0.231948064459323	0.298491189304391	0.422810885917837	0.316596239322727	0.356854313309093
DACH1	0.159744626847816	0.283926774373759	0.286146714759061	0.139519772869317	0.124535123061272	0.180100044994999	0.242923274716978	0.19162261134178	0.168850304124118	0.261714065745663	0.321428091835318	0.333803426778653	0.204152411242237	0.43430180060743	0.255674086260754	0.0528918180046536	0.123857706310421	0.116092743907362	0.260269834302757	0.122710098902096	0.18606544702603	0.170294604732722	0.160162444558605	0.172119313156611
CLSTN2	0.0774846630182949	0.0835592803423488	0.059279803074714	0.155444924493374	0.0519791680521415	0.0474843808013542	0.047970256293799	0.0602535199523201	0.039739353208139	0.0511211323484883	0.0448711956282319	0.109075914886359	0.095547385717544	0.108626392554761	0.0203460782702218	0.18708954436528	0.112141962779893	0.104607130324261	0.0448549541037594	0.0581319720280559	0.394450991698627	0.0624827129124449	0.0905785327634396	0.0596786743202004
CPVL	0.042742749654038	0.162094607456945	0.0403292709998776	0.186897217314453	0.148772572865255	0.133812266619808	0.0777869499816511	0.0229557736543168	0.104217485830244	0.071314615745107	0.048847892145327	0.0638051305344826	0.0861188659199118	0.0367494130573167	0.0607949305078634	0.163561877989151	0.0872632257090921	0.11505813719385	0.14206288909327	0.0899215986152266	0.0347804031354101	0.0682428955703286	0.228700842756429	0.280519128004681
C11orf87	0.274617958318597	0.0739535787794746	0.0462852747486494	0.0329779507927413	0.130115936852505	0.0399567084030021	0.0406684071027057	0.230486131870746	0.0522311817780232	0.0492218265974797	0.0779313011491791	0.0704848544738431	0.168728972159886	0.10695269607091	0.0743674085353453	0.0266836488192112	0.293652471321628	0.433128193074508	0.04205568824339	0.237896767626034	0.124995217027925	0.216289048678553	0.0386471194111466	0.0345414154142054
EDIL3	0.244428325452708	0.122876719564564	0.11436417744167	0.0485293904068205	0.131561728133668	0.0663917786857665	0.0705862716190742	0.160577123371634	0.129789566207244	0.0953824406131622	0.122775652783077	0.156574139572177	0.153370406206198	0.144719889343969	0.211747084360643	0.0252579885748025	0.345082444209773	0.24225487307075	0.114291192380571	0.174123183537677	0.129838888270334	0.212043023592292	0.208693560059592	0.0237432760111443
PRDX1	1.42853844304271	1.9210320932307	1.39473214522594	1.78589834952607	1.63287977743892	1.95362168386895	1.55822901333253	1.47074947124196	1.98820257374322	1.64544753569759	1.92981193959103	2.13052354542361	1.68080528420716	1.99631534096154	2.09310062970615	1.74970805402287	1.24983917672298	1.21750913899032	1.99218797042933	1.62452761163763	1.67283772820352	1.41736266944663	1.93948897861208	1.88666095991184
HAPLN1	0.00529770673928801	0.0830269805977454	0.0709174061863214	0.0257287610911597	0.00923627117460661	0.10195050559978	0.0633966159316592	0.00651583568456107	0.0534662346754951	0.0709119575647665	0.157029978598892	0.13458817146173	0.0423241924191043	0.035177644094469	0.258749901929634	0.0121733138372544	0.00254285508916341	0.00335388582532132	0.0746290569899396	0.0118661308865196	0.0461927053198044	0.008549036367053	0.0819479046110779	0.0145881927170919
FJX1	0.743096651001064	0.500675122831372	0.395712054567015	0.320145658824893	0.429341964958916	0.340793399420177	0.283769148126596	1.00334534919687	0.370337128130713	0.393460283152673	0.440872579598756	0.561847396545331	0.493449748338833	0.55928134910056	0.460747387485639	0.22114400318355	0.778602936330338	0.621405179220529	0.365075591009692	0.654623013674052	0.472827835216719	0.732822964227496	0.330642013214489	0.171168501798455
SLC7A8	0.0284140525789938	0.178358410365982	0.0356032510864938	0.48718399189618	0.0695759085931463	0.0945308627629687	0.0242647773362291	0.0369620501182403	0.107068973774565	0.0814665695480015	0.0925544779416625	0.0676099336152255	0.131576816148568	0.0231770194405431	0.0551080262507354	0.764114153777828	0.0150910700455031	0.0328087026744047	0.24993742372032	0.0541052976986902	0.132835272508343	0.0273627415551767	0.432613898462303	0.160397604908435
PDLIM1	0.0145336005792823	0.262947541690116	0.146614473439716	0.127587878672658	0.0441160393308214	0.203154138361082	0.243095704697872	0.0372938413490291	0.105834840276044	0.158512001947568	0.108613909842425	0.118815882271171	0.0830916038607689	0.0788335098685656	0.148035681626519	0.166774517378109	0.0160766883814022	0.0264566260621699	0.132560806085635	0.0550635906106767	0.119177187695332	0.0475765768974122	0.186560429061386	0.611601706400933
FGF19	0.0151410612748767	0.00290185240788912	0.00823025939001631	0.0103992781580987	0.00832800891930536	-0.00203256994352273	-0.0121211172144651	0.018978929836417	-0.00142610707197713	0.00504581546451993	0.00713985697917555	-0.00585343128617716	0.0182443861338226	0.00356372366169652	0.00187772899674433	-0.00166045404732528	0.0135538385011531	0.00787473292800422	0.0120291774742817	0.0169588114961393	0.00895011302228076	-0.00236108299851294	0.0133032835890411	-0.00264747732943199
KLHL35	0.448295547029361	0.0700359760545524	0.08277355592398	0.0686187433659477	0.229413433441783	0.0919445020694003	0.0503334573988314	0.550408622879421	0.0960856202512531	0.0925734042472162	0.0915159738746449	0.344387751285554	0.225468657897202	1.29969769027661	0.0453676605108643	0.0526953202006538	0.280378045768821	0.2292789944564	0.107843986380398	0.306651890123903	0.164729260944701	0.347523366234012	0.102775836470714	0.0677402857445376
MAP1LC3A	1.34229773720833	0.97112962478943	0.785342533461026	0.964349854391896	0.953589745101296	0.679985720695359	0.560884476014246	1.16646880415747	0.771875189605719	0.888202859349764	0.913544172232713	0.883849693694439	1.06869744336848	1.20845847062332	0.95911257764251	1.10067425025533	1.37876541199494	1.44374952891993	0.866254395503701	1.40985851270757	0.9649999331296	1.24871061530754	0.937266604672212	0.629427302146891
GAS2L3	0.118904386480125	0.119284881812487	0.390033865510167	0.0668654839211688	0.0807046240666442	0.268004618473985	0.753149751108113	0.160516262253213	0.0726813379703563	0.168773111880573	0.118456481190113	0.0982966051114956	0.101233477305341	0.0639739080703832	0.147134498794589	0.0798711741706876	0.0487499545798155	0.0474351873188733	0.199704795963799	0.0886689242158286	0.125922560720314	0.0680455229487261	0.112430519770007	0.229754053492124
CD99	0.41619099028767	1.89863196189821	1.6353233319127	1.4561722137715	0.685874661202998	1.94858555909232	1.89148950159318	0.534726179516073	1.53547487006981	1.64026834904394	1.84920481550752	1.48796123318131	1.17184601507083	0.761025766873526	2.14611682974075	1.41894959071599	0.472239517072843	0.369765572483354	1.62342971121509	0.789810391996747	0.949059302298038	0.594672945843648	1.67878698848005	1.11885455818432
FABP6	0.0431746144547254	0.0196418135765041	-0.000108366878795043	0.0639770830367181	0.0455565562252533	0.0116518067044787	-0.00596630110829604	0.0233330339819896	0.0110178878181253	0.00976228958093038	0.00963950609417738	0.0047503944020954	0.0262988897251142	0.0327765476472984	0.00635650172028981	0.604869032762835	0.0743750095058067	0.0437361352165071	0.0154508565431992	0.0691896851370526	0.0354666167537907	0.0449615069953605	0.0185082976421564	0.189851932807829
SH3BGRL3	1.19405153383533	1.22429061229954	0.903874042312034	1.11631209016238	1.17124643100534	1.01340406153505	0.602128762481347	1.22421569190948	1.20800605860597	1.08835121183932	1.1830429473823	1.30322425160765	1.14079772648604	1.66427044687558	1.32446492459176	1.13129491798753	1.04814662481449	1.07864252012732	1.28428185794048	1.34406130864028	1.23166077845808	1.18516676471128	1.33862363717669	1.09329121371937
PROX1	0.0793034420558552	0.11609864957893	0.20356177544011	0.0494343719208387	0.0589765116809646	0.110342438336776	0.112240385575273	0.217665246732502	0.112299313191682	0.144104962072389	0.142819120810529	0.440058495918239	0.16303745228743	0.223041818115816	0.183213073667361	0.0422491551387347	0.0376325599401111	0.042118701802814	0.208967731695449	0.0604398492073025	0.227348160832293	0.078989796275172	0.0977825428131157	0.110802508801566
LY6H	1.47148018567637	1.83397494223607	1.11716814370433	1.21845325180655	0.946447850494915	1.35449106646749	1.23406382926053	1.29761587001599	0.978390071641255	1.27578039946663	1.40606117624887	0.736741383811404	1.27504445807431	0.914521806246965	1.95248749307168	0.757616365073441	1.60891386656836	1.65727587979273	1.15006750093112	1.54650106906525	0.832314885087716	1.38261697750231	1.02375102196925	0.601892484785207
CALD1	0.816423203181628	0.800605715341501	0.683527083166345	0.656117206598752	0.653019120584113	0.836060771304009	0.787338477030869	0.990644982604657	0.736910591810695	0.694996939665501	0.899315531412631	0.830946682065386	0.806310825679924	0.989200491273361	0.86042855278566	0.45840593871165	0.616502964309692	0.624352320651183	0.919407623461132	0.675121585410659	0.763954340839776	0.798424982583193	1.18242540102841	0.411288208688051
LITAF	0.155834967069028	0.844737280684477	0.877140728430038	0.769760146046787	0.266525485611915	0.802515451139616	0.747126705804444	0.211623824505431	0.652085191390131	0.811289633186328	0.82153562905523	0.544442733185525	0.504058258146818	0.421733821362798	0.885279041882206	0.800589173348478	0.101748330720002	0.0810120677589513	0.980934390898969	0.251388080987305	0.536521243758428	0.174434987523143	1.286719207025	0.635410999243561
EDNRA	0.00854133421797315	0.0957966525914236	0.0519713978193673	0.036155126298007	0.0118447655873551	0.0416968864950244	0.0621512658275511	0.00810125404992083	0.0648862638605047	0.0697549789575516	0.0662469875912644	0.0381075875110832	0.0765990296389882	0.0111995010097182	0.105360496396426	0.00884813965579463	0.00758666471373243	0.00849187359450557	0.330913805635008	0.0188104487526605	0.0168811573624419	0.00765384821784065	0.578917005716073	0.0398855182733409
