Astrocyte	Endothelial	Glycolytic RG	Hindbrain RG	Layer VI Occipital	Low quality	Microglia	Mixed	Newborn Low-Quality	oRG	Outlier	Pan-neuronal	Pan-radial glia	SST-MGE1	Unknown	Upper Layer	V1 Neurons
ZBTB3	42.3496599532052	159.411095116075	106.747600115368	90.6035493989097	100.844297805958	102.07522215083	30.2041631339957	79.979610549904	72.0245693144751	87.5964240807443	0	152.905251922278	147.712189625058	201.389702842685	154.903229719389	140.239039863021	18.8042701003295
POLR2G	Inf	Inf	Inf	Inf	Inf	Inf	215.453671267541	Inf	Inf	Inf	0	Inf	Inf	Inf	Inf	685.723414862865	250.425563606717
RP11-727F15.11	76.3660299342681	201.429133681284	154.14555928405	132.463940452315	103.018915889642	150.110936436544	21.1081366445848	103.651507817374	151.153879165103	176.414963116025	0	205.909598582597	261.206235638563	139.297381753246	391.943066176944	127.358087964121	112.274303102328
TAF6L	112.00188397487	199.151684198602	207.316013829505	188.342388716458	131.026922188193	137.734325863058	45.8374967254065	218.779250330025	116.141974603059	189.236496683128	0	333.82348138654	386.049688019516	201.389702842685	262.918254147327	125.272391871443	97.1314536326326
TMEM223	337.49214371513	Inf	434.064163935213	278.988961542663	575.96347931891	382.232148557756	83.7211065278668	267.472532293868	267.903879056225	615.078381406879	0	397.409922491711	570.131496962605	172.810755474264	601.657297329346	223.096763440096	121.270334863927
RP11-727F15.12	0	67.3642608133538	79.7436902208538	69.5175746990344	75.8547035321992	32.7294739472549	43.9477528775854	11.159935135329	103.969485594927	34.3886007695052	0	178.021322254964	205.490975898304	0	144.299496219239	154.943062851366	0
TMEM179B	Inf	Inf	239.788416426907	432.16201736379	324.938479318909	238.150979726588	135.760766907582	501.861438974713	362.215707013215	301.162400208292	0	304.993861018274	Inf	165.6343425583	498.985873194488	241.453952154218	179.575890403913
NXF1	159.958650893058	456.950441641616	311.99949186832	360.884101754743	229.309907902347	230.907884793352	119.537496467329	172.702054476233	177.848957340902	301.16240020829	29.7164179104478	456.567575409691	Inf	338.071625039481	467.207539872064	586.416123196194	105.00648109502
STX5	133.845119699737	430.223500234271	352.64555928405	347.738942899822	518.712163529436	235.298094914133	37.6566665676776	237.164031152702	358.243622645973	235.089944774132	0	386.468310703809	Inf	209.010757773774	Inf	293.223166846992	135.931445959924
RP11-727F15.9	119.126487149473	69.7812124909387	179.427737501872	152.781797583453	66.0718127018686	150.154077068905	48.6055715847205	90.3363803749524	142.895942548289	154.145669191571	0	143.013426869929	216.363378495706	139.292236955745	153.498351826967	130.77091292167	180.206917657582
WDR74	440.070336355822	441.595057380226	456.456370094861	338.421211494081	435.616257096687	361.172764393534	107.254163133996	293.608458082365	260.970545722892	459.601451504484	0	Inf	Inf	276.239326908655	610.597580511562	350.327090181592	265.752135614641
SLC3A2	Inf	Inf	Inf	Inf	Inf	Inf	115.575130875931	592.229133779908	Inf	Inf	58.3443223443223	Inf	Inf	Inf	Inf	640.583736832559	Inf
PLA2G16	649.27569349868	Inf	453.703698818934	431.038940440596	98.2412914452298	181.305380880989	125.250674761903	575.611908899525	392.204348539793	296.165337928619	9.11212814645309	189.661994707301	Inf	143.025945347687	Inf	131.809558618237	85.9481573349076
ATL3	225.645441397839	177.040267125397	92.6819756730562	169.770190440596	147.952765033196	113.817076790296	35.0895970060914	87.6386958876798	106.431991506025	113.892937181111	0	148.822477370475	170.889486870262	105.582192601772	170.409898351721	119.403454277275	97.1314459594688
RTN3	Inf	Inf	Inf	Inf	Inf	628.860936436544	Inf	Inf	602.753668884593	Inf	143.237410071942	Inf	Inf	Inf	Inf	Inf	446.217160245183
C11orf95	90.9898832607428	208.572115699266	282.351441636991	182.738940440596	258.000218015601	174.527603400247	172.180353610186	125.838224688999	191.337987583357	146.738058909239	0	488.0850742697	323.520521352849	181.42980316235	357.205616784232	209.733292736424	145.313264141287
C11orf84	87.2420007763073	88.4208900901219	75.0128159218213	88.4243933707549	76.260168530724	59.3217170347504	49.3470202768808	83.7995150115798	61.0024989450853	98.534973701116	0	126.989144038005	200.676076908415	0	239.232539861155	77.8203806995664	3.96455555794872
MARK2	46.2632536914059	168.447957465177	119.478322859237	164.329849531505	247.141705125361	113.194271507799	153.512673772294	132.92769837321	86.9215050432321	94.0603423130669	0	227.83438213238	181.820539246879	112.50576947449	167.078836164827	135.911577467735	68.6395760407696
RCOR2	61.3594383706818	90.2654118147542	348.562225950717	224.392786594444	224.392325472755	144.409978154412	43.352011435379	163.5321663141	283.314135466482	199.809359667749	0	284.562673448907	274.987267551313	144.96460162811	423.873448952064	274.151320564615	112.27430336751
NAA40	68.6916661701512	160.649398722043	204.88151434023	188.342388716458	213.371812652243	113.170460247629	47.8847189615054	176.221558023343	153.199598961818	146.466315635029	15.1984732824427	198.766616564615	296.352779417365	172.811137601745	262.918254159859	188.675821472056	97.1315261040743
COX8A	Inf	Inf	Inf	Inf	Inf	574.764891238804	Inf	Inf	Inf	Inf	306.307692307692	Inf	Inf	Inf	Inf	Inf	545.404701773422
OTUB1	577.262598260584	Inf	530.277634755748	Inf	Inf	450.138872774396	291.504163133996	Inf	Inf	537.764716810606	0	Inf	Inf	390.010755480084	Inf	546.540115131678	337.392315524686
MACROD1	225.228655171153	373.784557339194	235.554650193141	490.738940440596	269.207846367464	328.468779573799	69.916083663797	182.638224874538	177.363649171168	235.955193001082	0	430.839144037142	459.610644809639	304.124480964461	294.793178159027	207.364833752136	160.731445959469
STIP1	487.951018174004	Inf	Inf	Inf	408.613479318909	546.638714214322	152.408388486109	399.71679611757	504.713402882646	628.955193001082	211.808510638298	Inf	Inf	353.810755621831	Inf	454.987508357262	389.331445959469
TRPT1	190.613355905117	Inf	207.438013337633	379.180116911184	324.938479318909	174.527603138256	287.625215765575	207.073709266598	198.802417457888	203.576405122294	31.109375	246.901322078135	653.948428329593	266.431445129436	405.032548355919	235.021091144912	86.4600180748466
NUDT22	338.255989065182	Inf	250.94858958708	213.377374482383	372.752765033195	150.110936473977	56.1396470056977	221.787805564927	147.859555743394	222.825941300402	0	283.974438289737	422.161430443758	201.389702844831	Inf	202.42792875175	97.1334184147071
DNAJC4	252.982042705029	Inf	182.145559304931	515.000845202501	362.127927315489	628.860936436544	63.7041772730831	193.986709561952	530.164295722892	229.693298254108	15.1984732824427	586.917715494065	643.080325274418	338.071625039481	615.680080844762	264.145678966084	112.282175054147
VEGFB	184.792500306317	660.792072112715	132.435032968265	200.143702345358	137.44436188821	129.555380880989	50.109960235763	165.538224688999	133.861590502171	213.755193009249	0	342.331736629735	249.956884989213	186.054657913288	167.771983338014	188.675821472056	112.274441802796
FKBP2	Inf	Inf	674.574130712621	Inf	Inf	533.527603103211	162.3221409101	Inf	695.570545722892	Inf	73.7407407407407	Inf	Inf	Inf	Inf	Inf	420.568382896406
PPP1R14B	170.485514927252	672.865946868097	229.240797379288	288.680498882154	587.917050747481	176.124402027365	280.165701595534	189.241672964861	198.801314953661	251.813651582873	0	437.940636574455	674.467889773902	214.131592911195	467.207539861155	255.391817640638	121.593163869345
RP11-783K16.5	120.763356571517	248.170891923042	59.5215476998599	327.707966989269	111.947570229551	85.3454948441064	0	89.8535409538962	164.906909359256	128.355412033577	0	112.915400107103	208.820521353608	0	153.498452893305	151.840665879121	86.0469367139889
PLCB3	74.3384366713623	137.423400284251	113.359910029371	215.533058087655	176.182923763354	127.837947930797	40.0571422052028	131.260175908511	97.9618222481602	182.121859667749	0	212.372478668863	355.493598275926	134.025041188989	204.768506162917	149.042961431488	85.353749120867
BAD	397.727521194559	Inf	634.800964689455	544.512596082533	Inf	361.17276439371	138.434932365601	Inf	344.663138315485	475.376406815189	28.3416370106762	Inf	Inf	446.896476231328	Inf	512.955935070649	220.862215190238
GPR137	277.154264927251	609.813698190848	263.031273569764	611.988940440596	298.576940857371	148.241888963543	66.2349560363129	225.628023422516	260.11984149754	159.366457974579	0	302.931364576845	585.308789255604	240.685755474808	640.543903497519	220.295266907315	112.274303634665
ESRRA	99.1815376545257	306.474831885518	121.214040485474	106.238940688615	88.487451964976	113.817076787918	13.3721427421422	83.7280764105888	170.516974294321	98.3818597801026	0	207.086970124099	243.047188019516	134.03243112927	159.652384145407	349.772373196194	155.502135614641
TRMT112	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	60.9489795918367	Inf	Inf	Inf	Inf	Inf	629.546276062502
PRDX5	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	357.358974358974	Inf	Inf	Inf	Inf	Inf	Inf
CCDC88B	47.8181907903746	60.8355490751132	276.959844998336	92.2511355625601	86.3737507470124	78.4311118751643	40.0576166626378	78.2441764373129	56.642025955405	107.700041599849	0	136.6067985185	147.964028403053	158.827422140931	69.8052671338824	83.4689250314324	16.2788161464262
RPS6KA4	64.959166888035	161.978584230734	86.8598449985363	153.738940440596	65.4425958552498	76.7231256508381	24.0878016978518	51.4768322839416	89.854050877531	113.288531040431	0	162.575507673506	123.792305759048	3.41574330010021	146.819425120562	116.994595418416	75.9314488736537
NRXN2	213.926487149473	243.175299529253	208.074130712621	198.780607107263	211.03847931891	180.146650722259	111.860414218668	116.263869174582	115.315943470286	235.03649381409	0	474.126240811336	334.37224549078	353.810755474264	207.20299440661	175.894953841355	222.404173232196
RASGRP2	76.3649795189486	171.779019644377	193.494044132535	238.164866366522	166.396374055751	111.262645192579	59.1617902526434	70.3901767896239	114.025091177437	136.143607595458	0	334.808642289921	360.709410241738	489.560755474264	115.981829182311	215.773160597769	654.798112626136
PYGM	0	28.7490495051319	46.2085844941348	222.238940440596	0	52.2220475791187	0	105.035660586435	76.3397764921226	28.7983303701268	0	92.5516440371453	82.2490927823828	0	38.0961764589327	77.7723731961946	0
SF1	288.316668028026	Inf	565.145559284051	490.738940440954	416.881593063475	349.590103103211	269.667126096959	312.28729301198	265.141978270986	383.755880286306	134.009615384615	Inf	Inf	Inf	Inf	420.009310133131	589.798112626136
AP001462.6	34.8978133143491	19.1347943599263	94.0874724525952	31.7672849111893	49.8872888427196	78.2303058059169	0	56.4617541355008	35.7450623244524	95.2992790225879	0	141.072477370475	98.8205263087315	0	100.532539861156	140.239039862861	21.2634357741664
MAP4K2	59.7042649277087	184.901661153811	97.985181925562	119.885999264179	123.016323383333	190.947603103211	56.155192304477	96.9001330779476	123.425808880787	101.233274163222	0	323.272477370475	376.530198772204	151.090755474264	212.241842186736	137.241603965425	112.274303102328
MEN1	99.2008302352673	213.851661153811	190.413001144515	258.363940440596	164.329388409821	122.382866289812	91.1913426211752	139.204891355666	149.149092747951	154.992598947493	41.4791666666667	269.636202860671	329.302664240276	310.370755474264	586.376289861155	159.542961431488	97.3129117869684
EHD1	113.749028995972	358.574738076888	338.827377465868	228.572274131024	190.658479318909	189.142419383495	53.3964708263034	146.892610653916	146.586805887499	177.360990102532	0	233.656743239997	661.77346252932	168.809645170843	409.5874849161	225.062169114561	97.1314536332536
ATG2A	38.6027703959514	213.851661153811	84.4860563372945	190.602576804232	90.6021159282086	125.227603103211	24.8341144515394	87.7034427253591	81.5138139738455	115.513342823454	0	148.824387898374	240.249134936215	82.4535455995536	183.128499457115	189.186956529527	85.3537490847826
PPP2R5B	156.090200895108	294.560752062902	265.651937576745	253.659993072175	391.878479318909	166.334620647071	42.198006667823	227.234115099958	353.602191292512	229.217097762987	15.7391304347826	484.497764727045	359.842260483284	541.052134784609	360.765549569893	421.447373197091	256.598112626136
ARL2	Inf	Inf	Inf	Inf	Inf	408.777603103211	319.949777169084	Inf	Inf	Inf	13.3400335008375	Inf	Inf	469.650755474395	Inf	Inf	492.894603854206
SAC3D1	374.044264927251	572.201661153811	369.883654522145	Inf	335.79020345684	375.950680026288	97.6630672435847	142.977259927825	388.799712389559	612.371859667749	82.5284974093264	450.537531133916	Inf	684.332494604699	634.68794526656	255.399892988106	160.731445959469
NAALADL1	0	0	0.00154799902205773	19.20785265056	2.37169786432945	0	0	2.51229628164653	0	7.61330381180921	0	0	18.0491454421928	0	0	0	0
CDCA5	138.928819769486	216.219308212635	291.191013829505	245.572273773929	159.349602456761	159.498191338505	32.8837249329803	235.82639673201	236.01926367161	177.146594040296	39.4257425742574	229.075665797278	Inf	371.048850712359	605.597055990187	140.239042408947	43.1617537065612
ZFPL1	226.954264927251	698.086846338996	387.874725950717	613.925856328446	185.477460705938	335.476056711458	71.4001090863696	193.740467656471	221.293437289157	489.105730635491	18.0180995475113	686.812314768849	657.838065212498	213.032986474334	527.631131410451	270.969457412805	170.07787455975
VPS51	268.292500221868	669.03725437415	529.23930928405	349.993657421728	318.795856368089	264.09903167464	117.523835265144	246.471558022332	170.532483379626	450.221859667749	0	406.780810703809	Inf	371.048850712359	448.873886015001	220.295595642511	265.752135614641
TM7SF2	Inf	Inf	420.728266050967	577.972930491634	291.054805878556	215.119798505477	242.370829800663	687.501861052635	286.42106118681	423.962768758658	18.1	507.566730244039	Inf	184.619985645706	Inf	582.306855954815	229.726684054707
ZNHIT2	115.993812121994	373.241661153811	277.89555928405	338.420758622414	176.707935423139	128.302797243853	21.1081366445848	138.445916996691	148.148670722892	140.306042365227	0	257.78843981179	437.457064251442	226.046049591911	451.830926975104	191.277636562756	172.131445959469
FAU	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	682	Inf	Inf	Inf	Inf	Inf	Inf
SYVN1	63.6895784167928	225.533240103642	251.781922920414	284.650705146478	128.931626518125	159.638714214322	71.1486075784402	140.513250556765	141.237212389559	116.996859668171	0	210.039144037142	210.042743575074	164.941190256873	255.351984339627	167.118669520729	93.4925570705799
MRPL49	151.198888583165	457.712471964622	315.731273569764	693.708328195698	199.009312652242	238.151043567084	103.002240057077	339.138224688999	246.34173216357	235.09282886636	0	436.121956537142	Inf	172.810755755709	691.525186919979	322.172373196229	147.288309069508
CAPN1	285.516764927251	336.485998503209	293.013980336682	510.248031349687	145.796853266852	275.10969265545	89.995302374502	187.310638482102	145.739776492126	162.401348385712	0	360.387325133342	669.784807067135	168.788533252132	688.105710592862	366.894741617247	150.411445959469
